Year,Month,Day,Quarter,Date_ID
2016,7,23,3,7072
2016,7,23,3,7073
2016,7,23,3,7074
2016,7,23,3,7075
2016,12,5,4,7076
2016,2,9,1,7077
2016,2,9,1,7078
2016,2,9,1,7079
2016,2,9,1,7080
2016,2,9,1,7081
2016,2,9,1,7082
2017,7,21,3,7083
2017,7,21,3,7084
2017,9,25,3,7085
2017,9,25,3,7086
2017,3,8,1,7087
2015,10,25,4,7088
2017,6,15,2,7089
2015,9,1,3,7090
2015,9,1,3,7091
2015,9,1,3,7092
2015,9,1,3,7093
2015,9,2,3,7094
2016,8,19,3,7095
2016,8,19,3,7096
2016,8,19,3,7097
2017,6,11,2,7098
2015,12,26,4,7099
2014,11,23,4,7100
2016,1,8,1,7101
2014,9,21,3,7102
2017,4,9,2,7103
2017,6,19,2,7104
2017,6,19,2,7105
2017,6,19,2,7106
2016,4,19,2,7107
2016,4,19,2,7108
2016,4,19,2,7109
2016,4,19,2,7110
2016,4,19,2,7111
2016,4,19,2,7112
2016,4,19,2,7113
2016,5,5,2,7114
2016,5,5,2,7115
2014,10,18,4,7116
2014,10,18,4,7117
2017,2,13,1,7118
2017,11,17,4,7119
2014,1,20,1,7120
2017,1,12,1,7121
2017,1,12,1,7122
2015,9,8,3,7123
2015,9,8,3,7124
2016,9,27,3,7125
2016,9,27,3,7126
2016,11,14,4,7127
2016,11,14,4,7128
2016,4,16,2,7129
2016,4,16,2,7130
2017,11,26,4,7131
2017,11,26,4,7132
2017,11,26,4,7133
2017,11,26,4,7134
2017,11,26,4,7135
2015,11,20,4,7136
2015,11,20,4,7137
2015,11,20,4,7138
2015,11,20,4,7139
2017,7,9,3,7140
2017,7,9,3,7141
2014,11,24,4,7142
2017,11,3,4,7143
2017,11,3,4,7144
2017,11,3,4,7145
2017,11,3,4,7146
2016,12,6,4,7147
2016,12,6,4,7148
2015,6,26,2,7149
2017,12,22,4,7150
2017,12,22,4,7151
2014,9,10,3,7152
2015,10,12,4,7153
2015,12,25,4,7154
2015,12,25,4,7155
2017,4,29,2,7156
2016,3,28,1,7157
2016,3,28,1,7158
2015,5,13,2,7159
2015,5,13,2,7160
2014,4,7,2,7161
2014,4,7,2,7162
2014,4,22,2,7163
2014,4,22,2,7164
2016,9,19,3,7165
2014,7,22,3,7166
2014,7,22,3,7167
2014,7,22,3,7168
2014,7,22,3,7169
2017,8,10,3,7170
2017,4,25,2,7171
2017,3,26,1,7172
2017,3,26,1,7173
2017,3,26,1,7174
2017,3,26,1,7175
2017,3,26,1,7176
2017,4,5,2,7177
2017,4,5,2,7178
2016,11,14,4,7179
2014,6,1,2,7180
2016,12,27,4,7181
2017,4,30,2,7182
2017,4,21,2,7183
2017,8,17,3,7184
2017,8,17,3,7185
2017,8,17,3,7186
2017,8,17,3,7187
2017,8,17,3,7188
2016,12,11,4,7189
2016,12,11,4,7190
2016,1,10,1,7191
2016,1,10,1,7192
2016,12,2,4,7193
2016,12,2,4,7194
2016,11,13,4,7195
2014,4,26,2,7196
2014,4,26,2,7197
2015,11,8,4,7198
2015,11,8,4,7199
2016,11,27,4,7200
2016,11,27,4,7201
2016,10,28,4,7202
2014,12,29,4,7203
2015,10,9,4,7204
2017,2,10,1,7205
2017,2,10,1,7206
2016,11,9,4,7207
2016,11,9,4,7208
2016,11,9,4,7209
2016,2,6,1,7210
2016,2,6,1,7211
2016,2,6,1,7212
2017,10,15,4,7213
2015,9,27,3,7214
2015,9,27,3,7215
2015,3,5,1,7216
2015,3,5,1,7217
2015,3,5,1,7218
2015,3,5,1,7219
2017,9,1,3,7220
2017,1,27,1,7221
2017,2,9,1,7222
2016,7,14,3,7223
2016,7,14,3,7224
2016,7,14,3,7225
2017,2,24,1,7226
2017,2,24,1,7227
2014,7,20,3,7228
2014,7,20,3,7229
2017,3,13,1,7230
2017,3,13,1,7231
2017,3,13,1,7232
2016,8,3,3,7233
2016,8,3,3,7234
2016,8,3,3,7235
2014,7,12,3,7236
2016,10,7,4,7237
2016,12,24,4,7238
2016,12,24,4,7239
2017,4,23,2,7240
2017,4,23,2,7241
2017,4,23,2,7242
2017,8,17,3,7243
2017,5,22,2,7244
2017,9,2,3,7245
2014,3,3,1,7246
2014,3,3,1,7247
2014,3,3,1,7248
2015,4,6,2,7249
2015,4,6,2,7250
2016,8,27,3,7251
2016,12,9,4,7252
2016,5,30,2,7253
2016,5,30,2,7254
2016,5,30,2,7255
2016,5,30,2,7256
2016,5,30,2,7257
2016,5,30,2,7258
2016,5,30,2,7259
2016,5,30,2,7260
2017,10,6,4,7261
2017,10,22,4,7262
2017,10,22,4,7263
2017,6,13,2,7264
2014,11,23,4,7265
2017,8,16,3,7266
2017,8,16,3,7267
2016,1,14,1,7268
2016,1,14,1,7269
2016,9,16,3,7270
2016,9,16,3,7271
2016,10,10,4,7272
2016,10,10,4,7273
2015,11,13,4,7274
2015,11,13,4,7275
2014,2,11,1,7276
2016,7,19,3,7277
2016,7,19,3,7278
2016,5,14,2,7279
2015,2,21,1,7280
2017,10,16,4,7281
2017,6,22,2,7282
2017,9,9,3,7283
2017,9,9,3,7284
2017,10,14,4,7285
2016,6,20,2,7286
2016,6,20,2,7287
2014,2,9,1,7288
2016,1,30,1,7289
2016,1,30,1,7290
2016,1,30,1,7291
2017,4,12,2,7292
2016,1,23,1,7293
2015,5,26,2,7294
2014,4,5,2,7295
2014,4,5,2,7296
2015,10,2,4,7297
2014,11,18,4,7298
2014,11,18,4,7299
2014,11,18,4,7300
2014,11,18,4,7301
2014,11,18,4,7302
2017,4,9,2,7303
2017,4,9,2,7304
2014,3,29,1,7305
2016,5,11,2,7306
2016,5,11,2,7307
2016,5,11,2,7308
2017,10,6,4,7309
2015,10,8,4,7310
2015,9,10,3,7311
2015,9,10,3,7312
2015,9,10,3,7313
2016,5,28,2,7314
2017,11,5,4,7315
2016,10,16,4,7316
2017,11,17,4,7317
2017,11,17,4,7318
2017,11,26,4,7319
2017,11,26,4,7320
2017,3,9,1,7321
2017,3,9,1,7322
2017,5,12,2,7323
2017,5,12,2,7324
2017,10,11,4,7325
2017,10,11,4,7326
2014,3,18,1,7327
2014,3,18,1,7328
2014,3,18,1,7329
2016,12,11,4,7330
2017,10,26,4,7331
2017,10,26,4,7332
2015,11,4,4,7333
2015,11,4,4,7334
2015,12,25,4,7335
2015,12,25,4,7336
2017,9,21,3,7337
2014,12,20,4,7338
2015,7,18,3,7339
2014,7,26,3,7340
2014,7,26,3,7341
2014,7,26,3,7342
2014,12,26,4,7343
2017,11,12,4,7344
2017,11,12,4,7345
2017,11,12,4,7346
2017,11,12,4,7347
2014,3,3,1,7348
2017,10,21,4,7349
2017,10,21,4,7350
2017,10,11,4,7351
2017,3,16,1,7352
2016,9,22,3,7353
2017,6,2,2,7354
2015,12,31,4,7355
2016,9,10,3,7356
2016,9,10,3,7357
2014,12,30,4,7358
2014,12,30,4,7359
2016,12,4,4,7360
2016,12,4,4,7361
2016,12,4,4,7362
2016,11,28,4,7363
2016,11,28,4,7364
2016,11,28,4,7365
2016,11,28,4,7366
2016,11,28,4,7367
2017,4,15,2,7368
2015,9,3,3,7369
2014,10,28,4,7370
2017,7,1,3,7371
2017,7,1,3,7372
2017,7,1,3,7373
2017,7,1,3,7374
2017,8,13,3,7375
2017,2,11,1,7376
2014,9,19,3,7377
2015,5,31,2,7378
2016,9,13,3,7379
2016,9,13,3,7380
2016,9,13,3,7381
2016,9,13,3,7382
2016,9,13,3,7383
2016,9,13,3,7384
2016,9,13,3,7385
2016,9,13,3,7386
2016,9,13,3,7387
2016,9,13,3,7388
2017,11,29,4,7389
2017,11,29,4,7390
2017,4,12,2,7391
2017,2,5,1,7392
2017,2,5,1,7393
2017,2,5,1,7394
2016,12,25,4,7395
2016,12,25,4,7396
2014,9,30,3,7397
2014,12,7,4,7398
2014,12,7,4,7399
2016,8,9,3,7400
2016,8,9,3,7401
2017,6,8,2,7402
2015,5,14,2,7403
2015,5,14,2,7404
2015,5,14,2,7405
2015,5,14,2,7406
2017,1,20,1,7407
2016,5,30,2,7408
2014,8,4,3,7409
2014,7,23,3,7410
2017,5,30,2,7411
2017,5,30,2,7412
2017,5,30,2,7413
2016,3,13,1,7414
2016,3,13,1,7415
2016,3,13,1,7416
2016,3,13,1,7417
2016,3,13,1,7418
2016,3,13,1,7419
2016,3,13,1,7420
2016,3,13,1,7421
2016,3,13,1,7422
2017,10,4,4,7423
2017,10,4,4,7424
2016,6,25,2,7425
2016,6,25,2,7426
2014,3,17,1,7427
2014,3,17,1,7428
2014,3,17,1,7429
2014,3,17,1,7430
2014,3,17,1,7431
2014,9,8,3,7432
2014,9,8,3,7433
2015,7,26,3,7434
2015,7,26,3,7435
2015,7,26,3,7436
2014,2,15,1,7437
2015,3,24,1,7438
2017,2,9,1,7439
2017,2,9,1,7440
2015,11,16,4,7441
2014,9,12,3,7442
2014,9,12,3,7443
2017,3,2,1,7444
2017,3,2,1,7445
2017,3,2,1,7446
2017,3,2,1,7447
2017,11,11,4,7448
2017,9,17,3,7449
2017,9,17,3,7450
2017,9,17,3,7451
2017,9,17,3,7452
2017,6,25,2,7453
2016,7,30,3,7454
2016,7,30,3,7455
2015,4,16,2,7456
2015,4,16,2,7457
2015,4,16,2,7458
2015,4,16,2,7459
2015,11,4,4,7460
2015,11,4,4,7461
2015,2,27,1,7462
2016,8,9,3,7463
2016,8,9,3,7464
2016,8,9,3,7465
2016,5,19,2,7466
2017,11,11,4,7467
2014,9,15,3,7468
2014,9,15,3,7469
2015,9,15,3,7470
2015,9,15,3,7471
2016,1,7,1,7472
2016,10,4,4,7473
2014,6,1,2,7474
2014,6,1,2,7475
2014,6,1,2,7476
2014,6,1,2,7477
2014,6,1,2,7478
2014,6,1,2,7479
2014,6,1,2,7480
2016,1,9,1,7481
2014,9,23,3,7482
2014,12,15,4,7483
2017,12,28,4,7484
2017,12,28,4,7485
2015,12,19,4,7486
2015,12,19,4,7487
2015,12,19,4,7488
2017,5,11,2,7489
2015,10,9,4,7490
2017,11,16,4,7491
2017,11,9,4,7492
2017,11,9,4,7493
2017,11,9,4,7494
2017,7,14,3,7495
2017,7,14,3,7496
2017,7,14,3,7497
2017,7,14,3,7498
2017,7,14,3,7499
2017,7,14,3,7500
2017,7,14,3,7501
2017,3,30,1,7502
2017,3,30,1,7503
2016,1,31,1,7504
2017,8,6,3,7505
2014,2,11,1,7506
2014,2,11,1,7507
2017,7,14,3,7508
2017,7,14,3,7509
2017,7,14,3,7510
2017,7,14,3,7511
2017,7,14,3,7512
2017,7,14,3,7513
2017,9,12,3,7514
2017,9,12,3,7515
2017,9,12,3,7516
2017,9,12,3,7517
2017,9,12,3,7518
2017,9,12,3,7519
2017,9,12,3,7520
2016,5,9,2,7521
2016,5,9,2,7522
2016,5,9,2,7523
2014,10,9,4,7524
2014,10,9,4,7525
2017,9,26,3,7526
2017,9,26,3,7527
2017,9,26,3,7528
2017,9,26,3,7529
2017,9,26,3,7530
2016,6,17,2,7531
2016,6,17,2,7532
2017,2,25,1,7533
2017,2,25,1,7534
2017,3,31,1,7535
2017,3,12,1,7536
2016,2,19,1,7537
2017,2,12,1,7538
2017,2,12,1,7539
2017,2,12,1,7540
2017,2,12,1,7541
2017,2,12,1,7542
2017,2,12,1,7543
2017,2,12,1,7544
2014,10,10,4,7545
2014,10,10,4,7546
2014,10,10,4,7547
2014,10,10,4,7548
2016,5,9,2,7549
2014,11,20,4,7550
2014,11,20,4,7551
2014,11,20,4,7552
2014,11,20,4,7553
2014,10,5,4,7554
2014,10,5,4,7555
2017,11,27,4,7556
2017,11,27,4,7557
2014,1,11,1,7558
2014,1,11,1,7559
2014,1,11,1,7560
2016,12,30,4,7561
2016,3,9,1,7562
2017,5,10,2,7563
2016,1,30,1,7564
2016,1,30,1,7565
2017,4,21,2,7566
2017,4,21,2,7567
2014,5,12,2,7568
2014,5,12,2,7569
2014,5,12,2,7570
2014,10,21,4,7571
2014,10,21,4,7572
2014,10,21,4,7573
2015,8,12,3,7574
2015,8,12,3,7575
2014,2,11,1,7576
2014,2,11,1,7577
2016,12,18,4,7578
2015,11,23,4,7579
2015,11,23,4,7580
2015,8,13,3,7581
2015,4,16,2,7582
2014,3,21,1,7583
2014,3,21,1,7584
2014,3,21,1,7585
2014,3,21,1,7586
2014,3,21,1,7587
2017,11,16,4,7588
2015,9,25,3,7589
2016,5,9,2,7590
2016,5,9,2,7591
2016,5,9,2,7592
2016,5,9,2,7593
2017,4,20,2,7594
2017,4,20,2,7595
2015,6,15,2,7596
2014,9,17,3,7597
2014,9,17,3,7598
2014,9,17,3,7599
2014,9,17,3,7600
2014,9,17,3,7601
2014,9,17,3,7602
2016,8,7,3,7603
2016,5,27,2,7604
2016,5,27,2,7605
2016,5,27,2,7606
2017,12,24,4,7607
2017,3,5,1,7608
2017,3,5,1,7609
2014,2,22,1,7610
2015,8,2,3,7611
2015,8,2,3,7612
2015,8,2,3,7613
2015,8,24,3,7614
2014,11,30,4,7615
2016,10,12,4,7616
2016,10,12,4,7617
2017,10,27,4,7618
2017,10,27,4,7619
2014,11,25,4,7620
2014,11,25,4,7621
2014,11,25,4,7622
2014,7,14,3,7623
2015,5,23,2,7624
2015,5,23,2,7625
2015,11,21,4,7626
2015,11,21,4,7627
2015,11,21,4,7628
2014,3,30,1,7629
2014,3,30,1,7630
2014,3,30,1,7631
2017,12,29,4,7632
2017,12,29,4,7633
2017,12,29,4,7634
2017,12,29,4,7635
2017,12,29,4,7636
2017,2,3,1,7637
2017,2,3,1,7638
2017,2,3,1,7639
2017,2,3,1,7640
2016,6,10,2,7641
2016,6,10,2,7642
2016,6,10,2,7643
2016,6,10,2,7644
2015,5,4,2,7645
2014,9,9,3,7646
2016,3,15,1,7647
2016,3,15,1,7648
2015,12,27,4,7649
2015,12,27,4,7650
2017,7,8,3,7651
2017,7,8,3,7652
2015,3,22,1,7653
2015,11,30,4,7654
2015,11,30,4,7655
2014,4,15,2,7656
2014,4,15,2,7657
2017,7,30,3,7658
2017,1,6,1,7659
2014,7,1,3,7660
2014,7,1,3,7661
2017,9,29,3,7662
2017,9,13,3,7663
2014,10,22,4,7664
2016,4,10,2,7665
2016,4,10,2,7666
2016,4,10,2,7667
2015,11,27,4,7668
2015,11,27,4,7669
2015,11,27,4,7670
2015,11,27,4,7671
2015,11,27,4,7672
2015,11,27,4,7673
2015,11,27,4,7674
2017,6,5,2,7675
2014,8,10,3,7676
2014,12,31,4,7677
2014,12,31,4,7678
2014,12,31,4,7679
2014,12,31,4,7680
2014,12,31,4,7681
2015,4,28,2,7682
2015,4,28,2,7683
2015,2,14,1,7684
2015,2,14,1,7685
2016,11,25,4,7686
2016,11,25,4,7687
2016,11,25,4,7688
2017,7,15,3,7689
2017,7,15,3,7690
2017,7,15,3,7691
2014,12,29,4,7692
2014,12,29,4,7693
2016,3,22,1,7694
2017,2,7,1,7695
2017,2,7,1,7696
2017,12,14,4,7697
2017,12,14,4,7698
2017,12,14,4,7699
2017,12,14,4,7700
2017,12,14,4,7701
2016,8,26,3,7702
2016,8,26,3,7703
2016,8,26,3,7704
2016,8,26,3,7705
2016,8,26,3,7706
2017,10,15,4,7707
2014,10,25,4,7708
2014,10,25,4,7709
2015,2,4,1,7710
2017,10,28,4,7711
2017,10,28,4,7712
2017,10,28,4,7713
2014,5,12,2,7714
2017,3,11,1,7715
2015,6,1,2,7716
2015,6,1,2,7717
2017,9,9,3,7718
2015,5,1,2,7719
2015,5,1,2,7720
2015,5,1,2,7721
2017,4,16,2,7722
2015,10,9,4,7723
2016,9,25,3,7724
2016,9,25,3,7725
2016,9,25,3,7726
2015,3,16,1,7727
2016,11,26,4,7728
2016,9,26,3,7729
2017,6,13,2,7730
2017,9,18,3,7731
2017,2,6,1,7732
2016,5,15,2,7733
2017,9,15,3,7734
2016,8,22,3,7735
2014,5,30,2,7736
2017,12,18,4,7737
2017,7,30,3,7738
2014,11,21,4,7739
2014,11,21,4,7740
2015,9,24,3,7741
2017,8,20,3,7742
2016,6,17,2,7743
2016,6,17,2,7744
2016,6,17,2,7745
2015,12,19,4,7746
2015,5,31,2,7747
2015,6,18,2,7748
2015,6,18,2,7749
2015,6,18,2,7750
2015,6,18,2,7751
2015,6,18,2,7752
2015,11,30,4,7753
2015,12,21,4,7754
2017,11,17,4,7755
2017,11,17,4,7756
2017,11,13,4,7757
2017,11,13,4,7758
2016,10,24,4,7759
2014,6,12,2,7760
2017,3,12,1,7761
2017,9,26,3,7762
2015,3,2,1,7763
2017,12,8,4,7764
2017,12,8,4,7765
2017,12,8,4,7766
2015,8,24,3,7767
2017,12,11,4,7768
2016,1,8,1,7769
2016,1,8,1,7770
2016,11,25,4,7771
2016,11,25,4,7772
2016,11,25,4,7773
2016,4,13,2,7774
2014,12,27,4,7775
2014,12,27,4,7776
2014,12,27,4,7777
2014,12,27,4,7778
2016,4,18,2,7779
2016,4,18,2,7780
2015,8,3,3,7781
2016,4,11,2,7782
2016,4,11,2,7783
2016,4,11,2,7784
2014,11,29,4,7785
2016,5,17,2,7786
2016,5,17,2,7787
2016,5,17,2,7788
2016,5,17,2,7789
2017,9,19,3,7790
2016,12,19,4,7791
2017,12,10,4,7792
2015,12,12,4,7793
2015,12,12,4,7794
2015,12,7,4,7795
2015,2,10,1,7796
2017,3,24,1,7797
2017,3,24,1,7798
2017,3,24,1,7799
2017,1,6,1,7800
2014,3,24,1,7801
2015,9,22,3,7802
2015,9,22,3,7803
2015,9,22,3,7804
2015,9,22,3,7805
2015,9,22,3,7806
2016,8,1,3,7807
2016,8,1,3,7808
2016,8,1,3,7809
2016,2,14,1,7810
2016,2,14,1,7811
2016,2,14,1,7812
2016,2,14,1,7813
2017,8,6,3,7814
2017,8,6,3,7815
2016,10,21,4,7816
2016,10,21,4,7817
2016,10,21,4,7818
2017,1,26,1,7819
2017,8,12,3,7820
2016,10,21,4,7821
2014,8,26,3,7822
2014,8,26,3,7823
2014,5,16,2,7824
2015,3,2,1,7825
2017,10,31,4,7826
2017,10,31,4,7827
2015,4,26,2,7828
2015,4,26,2,7829
2015,4,26,2,7830
2015,4,26,2,7831
2016,9,5,3,7832
2015,1,24,1,7833
2015,4,13,2,7834
2015,4,13,2,7835
2015,9,25,3,7836
2015,9,25,3,7837
2015,9,25,3,7838
2014,3,28,1,7839
2014,3,28,1,7840
2016,7,17,3,7841
2014,4,19,2,7842
2014,4,19,2,7843
2017,7,21,3,7844
2015,9,27,3,7845
2015,9,27,3,7846
2016,2,27,1,7847
2016,2,5,1,7848
2016,2,5,1,7849
2016,2,5,1,7850
2014,9,12,3,7851
2014,9,12,3,7852
2015,12,25,4,7853
2017,7,12,3,7854
2017,7,12,3,7855
2014,5,30,2,7856
2014,5,30,2,7857
2014,5,30,2,7858
2014,5,30,2,7859
2017,2,3,1,7860
2015,12,10,4,7861
2015,12,10,4,7862
2015,7,14,3,7863
2015,7,14,3,7864
2015,7,14,3,7865
2015,7,14,3,7866
2014,11,19,4,7867
2016,5,27,2,7868
2017,3,7,1,7869
2017,9,25,3,7870
2016,3,10,1,7871
2016,3,10,1,7872
2016,3,10,1,7873
2016,3,10,1,7874
2017,9,9,3,7875
2017,9,9,3,7876
2015,12,3,4,7877
2016,11,29,4,7878
2016,6,14,2,7879
2017,3,12,1,7880
2017,3,12,1,7881
2017,3,12,1,7882
2017,3,12,1,7883
2017,3,12,1,7884
2017,3,12,1,7885
2017,3,12,1,7886
2017,3,12,1,7887
2016,8,16,3,7888
2016,12,25,4,7889
2016,12,25,4,7890
2016,12,25,4,7891
2016,12,25,4,7892
2017,7,23,3,7893
2017,6,21,2,7894
2017,6,21,2,7895
2017,6,21,2,7896
2017,8,13,3,7897
2017,8,13,3,7898
2017,8,13,3,7899
2017,8,13,3,7900
2017,8,13,3,7901
2017,8,13,3,7902
2017,8,13,3,7903
2015,7,11,3,7904
2015,10,15,4,7905
2015,10,15,4,7906
2016,7,30,3,7907
2016,3,12,1,7908
2016,3,12,1,7909
2016,3,12,1,7910
2016,3,12,1,7911
2016,4,28,2,7912
2017,8,25,3,7913
2017,6,17,2,7914
2017,6,17,2,7915
2015,11,20,4,7916
2017,4,9,2,7917
2015,4,7,2,7918
2017,9,15,3,7919
2017,9,15,3,7920
2017,3,13,1,7921
2017,9,24,3,7922
2017,9,24,3,7923
2016,8,13,3,7924
2016,8,13,3,7925
2017,11,20,4,7926
2017,11,20,4,7927
2017,11,20,4,7928
2017,7,25,3,7929
2016,3,25,1,7930
2016,7,15,3,7931
2016,7,15,3,7932
2017,8,17,3,7933
2017,8,17,3,7934
2017,8,17,3,7935
2017,8,17,3,7936
2017,8,17,3,7937
2017,8,17,3,7938
2017,8,17,3,7939
2016,12,14,4,7940
2016,12,14,4,7941
2017,12,25,4,7942
2017,12,25,4,7943
2017,12,25,4,7944
2017,12,25,4,7945
2017,12,25,4,7946
2014,1,3,1,7947
2014,1,3,1,7948
2014,1,3,1,7949
2014,1,3,1,7950
2015,11,19,4,7951
2015,11,19,4,7952
2014,1,4,1,7953
2014,1,4,1,7954
2017,5,10,2,7955
2017,5,10,2,7956
2017,5,10,2,7957
2017,5,10,2,7958
2017,5,10,2,7959
2017,5,10,2,7960
2017,11,18,4,7961
2017,11,18,4,7962
2017,11,18,4,7963
2017,11,18,4,7964
2017,11,18,4,7965
2015,3,23,1,7966
2016,10,10,4,7967
2016,10,10,4,7968
2016,10,10,4,7969
2015,8,16,3,7970
2015,8,16,3,7971
2015,8,16,3,7972
2015,8,16,3,7973
2015,8,16,3,7974
2015,8,16,3,7975
2015,8,16,3,7976
2014,5,31,2,7977
2014,5,31,2,7978
2015,8,27,3,7979
2014,3,1,1,7980
2014,10,9,4,7981
2014,10,9,4,7982
2017,1,22,1,7983
2017,1,22,1,7984
2016,4,21,2,7985
2016,7,20,3,7986
2016,8,23,3,7987
2016,8,23,3,7988
2016,8,23,3,7989
2016,8,23,3,7990
2016,6,14,2,7991
2016,6,14,2,7992
2015,11,20,4,7993
2015,11,20,4,7994
2015,11,20,4,7995
2017,3,11,1,7996
2017,3,11,1,7997
2014,4,5,2,7998
2014,4,5,2,7999
2015,8,11,3,8000
2015,12,12,4,8001
2015,12,12,4,8002
2014,1,12,1,8003
2014,1,12,1,8004
2014,1,12,1,8005
2016,7,10,3,8006
2015,11,17,4,8007
2015,11,17,4,8008
2015,11,17,4,8009
2014,3,17,1,8010
2015,6,20,2,8011
2017,5,25,2,8012
2017,5,25,2,8013
2017,5,25,2,8014
2017,5,25,2,8015
2014,9,9,3,8016
2014,9,9,3,8017
2017,10,17,4,8018
2017,2,11,1,8019
2017,2,11,1,8020
2014,7,21,3,8021
2014,7,21,3,8022
2014,7,21,3,8023
2014,7,21,3,8024
2015,11,9,4,8025
2015,11,9,4,8026
2015,11,9,4,8027
2015,11,9,4,8028
2016,10,21,4,8029
2016,7,1,3,8030
2016,7,1,3,8031
2015,6,25,2,8032
2015,6,25,2,8033
2015,6,25,2,8034
2015,6,25,2,8035
2015,9,20,3,8036
2017,10,7,4,8037
2017,6,30,2,8038
2017,8,21,3,8039
2017,8,21,3,8040
2017,8,21,3,8041
2017,11,3,4,8042
2017,11,3,4,8043
2017,9,15,3,8044
2016,9,20,3,8045
2016,12,15,4,8046
2017,3,11,1,8047
2016,3,7,1,8048
2014,9,26,3,8049
2014,9,26,3,8050
2014,9,26,3,8051
2014,7,14,3,8052
2017,9,28,3,8053
2015,8,28,3,8054
2015,8,28,3,8055
2015,8,28,3,8056
2015,8,28,3,8057
2015,8,28,3,8058
2015,8,28,3,8059
2015,9,20,3,8060
2015,9,20,3,8061
2016,7,11,3,8062
2016,7,11,3,8063
2016,7,11,3,8064
2016,7,11,3,8065
2016,7,11,3,8066
2015,10,20,4,8067
2015,10,20,4,8068
2017,1,1,1,8069
2017,1,1,1,8070
2017,1,1,1,8071
2017,1,1,1,8072
2017,1,1,1,8073
2017,1,1,1,8074
2017,1,1,1,8075
2015,6,23,2,8076
2015,6,23,2,8077
2015,6,23,2,8078
2016,11,22,4,8079
2015,10,26,4,8080
2015,10,26,4,8081
2015,10,26,4,8082
2015,10,26,4,8083
2015,10,26,4,8084
2016,10,20,4,8085
2017,4,28,2,8086
2016,9,29,3,8087
2015,10,7,4,8088
2015,7,8,3,8089
2014,7,12,3,8090
2015,10,12,4,8091
2017,8,11,3,8092
2017,7,27,3,8093
2017,7,27,3,8094
2017,7,27,3,8095
2017,7,27,3,8096
2017,12,28,4,8097
2017,12,28,4,8098
2016,10,3,4,8099
2016,10,3,4,8100
2015,5,22,2,8101
2015,5,22,2,8102
2015,5,22,2,8103
2015,5,22,2,8104
2017,2,17,1,8105
2017,2,17,1,8106
2017,2,17,1,8107
2017,8,12,3,8108
2017,11,18,4,8109
2017,11,18,4,8110
2016,1,12,1,8111
2016,1,12,1,8112
2016,1,12,1,8113
2017,3,10,1,8114
2017,8,29,3,8115
2017,11,24,4,8116
2017,6,30,2,8117
2017,7,22,3,8118
2016,11,11,4,8119
2016,11,11,4,8120
2016,11,11,4,8121
2014,9,12,3,8122
2014,9,12,3,8123
2017,7,9,3,8124
2015,6,2,2,8125
2015,6,2,2,8126
2015,6,2,2,8127
2017,8,26,3,8128
2014,7,20,3,8129
2014,7,20,3,8130
2014,7,20,3,8131
2014,7,20,3,8132
2015,8,10,3,8133
2015,2,16,1,8134
2015,2,16,1,8135
2016,12,8,4,8136
2014,9,11,3,8137
2016,7,18,3,8138
2016,7,18,3,8139
2016,7,18,3,8140
2016,5,2,2,8141
2016,5,2,2,8142
2016,5,2,2,8143
2016,5,2,2,8144
2014,6,20,2,8145
2014,6,20,2,8146
2017,9,6,3,8147
2016,12,27,4,8148
2014,1,26,1,8149
2014,1,26,1,8150
2017,3,23,1,8151
2017,3,23,1,8152
2017,3,23,1,8153
2017,3,20,1,8154
2017,3,20,1,8155
2016,4,10,2,8156
2016,11,18,4,8157
2017,12,26,4,8158
2016,9,3,3,8159
2016,2,16,1,8160
2015,9,28,3,8161
2015,9,28,3,8162
2015,2,11,1,8163
2015,2,11,1,8164
2015,2,11,1,8165
2015,2,11,1,8166
2016,7,31,3,8167
2017,6,11,2,8168
2017,6,11,2,8169
2017,6,11,2,8170
2016,2,14,1,8171
2014,9,7,3,8172
2014,9,7,3,8173
2014,9,7,3,8174
2016,1,30,1,8175
2016,9,22,3,8176
2017,12,22,4,8177
2016,2,9,1,8178
2015,2,8,1,8179
2015,11,21,4,8180
2015,11,21,4,8181
2017,5,18,2,8182
2017,5,18,2,8183
2017,7,23,3,8184
2015,9,13,3,8185
2015,9,13,3,8186
2016,10,12,4,8187
2015,2,10,1,8188
2015,2,10,1,8189
2017,11,17,4,8190
2017,11,17,4,8191
2015,11,30,4,8192
2015,11,30,4,8193
2015,11,30,4,8194
2015,6,12,2,8195
2017,5,9,2,8196
2017,5,9,2,8197
2017,5,9,2,8198
2017,4,24,2,8199
2017,4,24,2,8200
2015,8,11,3,8201
2015,8,11,3,8202
2015,8,11,3,8203
2015,8,11,3,8204
2015,8,11,3,8205
2015,4,26,2,8206
2015,4,26,2,8207
2015,9,20,3,8208
2015,9,20,3,8209
2017,7,9,3,8210
2016,7,11,3,8211
2016,7,11,3,8212
2015,9,25,3,8213
2015,9,25,3,8214
2015,9,25,3,8215
2015,9,25,3,8216
2014,3,10,1,8217
2014,3,10,1,8218
2014,3,10,1,8219
2014,3,10,1,8220
2014,3,10,1,8221
2014,2,18,1,8222
2016,12,6,4,8223
2016,12,6,4,8224
2017,1,11,1,8225
2017,1,11,1,8226
2016,4,4,2,8227
2016,4,4,2,8228
2016,4,4,2,8229
2016,6,30,2,8230
2016,6,30,2,8231
2014,9,22,3,8232
2014,9,22,3,8233
2017,1,5,1,8234
2017,1,5,1,8235
2017,1,5,1,8236
